data_source,area_label,naics_custom,naics_custom_label,measure,yr,lvl,gyy,dyy,hover_label
PSRC,King County,31-33,Manufacturing,Mar Employment,2003,105676,-0.1151118293796003,-13747,"King County<br>2003: 105.7k, -11.5%"
PSRC,King County,31-33,Manufacturing,Mar Employment,2004,101458,-0.03991445550550743,-4218,"King County<br>2004: 101.5k, -4.0%"
PSRC,King County,31-33,Manufacturing,Mar Employment,2005,106251,0.04724122296911037,4793,"King County<br>2005: 106.3k, 4.7%"
PSRC,King County,31-33,Manufacturing,Mar Employment,2006,109612,0.03163264345747341,3361,"King County<br>2006: 109.6k, 3.2%"
PSRC,King County,31-33,Manufacturing,Mar Employment,2007,111650,0.01859285479692007,2038,"King County<br>2007: 111.6k, 1.9%"
PSRC,King County,31-33,Manufacturing,Mar Employment,2008,112430,0.00698611733094489,780,"King County<br>2008: 112.4k, 0.7%"
PSRC,King County,31-33,Manufacturing,Mar Employment,2009,104253,-0.07272969847905364,-8177,"King County<br>2009: 104.3k, -7.3%"
PSRC,King County,31-33,Manufacturing,Mar Employment,2010,96798,-0.07150873356162413,-7455,"King County<br>2010: 96.8k, -7.2%"
PSRC,King County,31-33,Manufacturing,Mar Employment,2011,97847,0.01083700076447868,1049,"King County<br>2011: 97.8k, 1.1%"
PSRC,King County,31-33,Manufacturing,Mar Employment,2012,101136,0.03361370302615318,3289,"King County<br>2012: 101.1k, 3.4%"
PSRC,King County,31-33,Manufacturing,Mar Employment,2013,104076,0.02906976744186051,2940,"King County<br>2013: 104.1k, 2.9%"
PSRC,King County,31-33,Manufacturing,Mar Employment,2014,104944,0.0083400591875169,868,"King County<br>2014: 104.9k, 0.8%"
PSRC,King County,31-33,Manufacturing,Mar Employment,2015,106575,0.01554162219850585,1631,"King County<br>2015: 106.6k, 1.6%"
PSRC,King County,31-33,Manufacturing,Mar Employment,2016,105031,-0.01448745015247476,-1544,"King County<br>2016: 105.0k, -1.4%"
PSRC,King County,31-33,Manufacturing,Mar Employment,2017,101525,-0.03338062095952621,-3506,"King County<br>2017: 101.5k, -3.3%"
PSRC,King County,31-33,Manufacturing,Mar Employment,2018,101088,-0.0043043585323812,-437,"King County<br>2018: 101.1k, -0.4%"
PSRC,King County,31-33,Manufacturing,Mar Employment,2019,105228,0.04095441595441596,4140,"King County<br>2019: 105.2k, 4.1%"
PSRC,King County,31-33,Manufacturing,Mar Employment,2020,100991,-0.0402649484927966,-4237,"King County<br>2020: 101.0k, -4.0%"
PSRC,King County,31-33,Manufacturing,Mar Employment,2021,87606,-0.1325365626639997,-13385,"King County<br>2021: 87.6k, -13.3%"
ESD,King County,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2002,171902,NA,NA,NA
ESD,King County,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2003,168738,-0.01840583588323574,-3164,"King County<br>2003: 168.7k, -1.8%"
ESD,King County,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2004,168391,-0.00205644253220971,-347,"King County<br>2004: 168.4k, -0.2%"
ESD,King County,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2005,169087,0.0041332375245708404,696,"King County<br>2005: 169.1k, 0.4%"
ESD,King County,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2006,170147,0.00626896213192029,1060,"King County<br>2006: 170.1k, 0.6%"
ESD,King County,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2007,170717,0.0033500443733947,570,"King County<br>2007: 170.7k, 0.3%"
ESD,King County,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2008,174190,0.02034360959951264,3473,"King County<br>2008: 174.2k, 2.0%"
ESD,King County,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2009,163779,-0.0597680693495608,-10411,"King County<br>2009: 163.8k, -6.0%"
ESD,King County,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2010,158707,-0.03096856129296188,-5072,"King County<br>2010: 158.7k, -3.1%"
ESD,King County,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2011,161463,0.01736533360217262,2756,"King County<br>2011: 161.5k, 1.7%"
ESD,King County,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2012,165764,0.02663768169797409,4301,"King County<br>2012: 165.8k, 2.7%"
ESD,King County,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2013,173289,0.04539586399942097,7525,"King County<br>2013: 173.3k, 4.5%"
ESD,King County,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2014,181702,0.04854895579061558,8413,"King County<br>2014: 181.7k, 4.9%"
ESD,King County,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2015,188454,0.03715974507710418,6752,"King County<br>2015: 188.5k, 3.7%"
ESD,King County,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2016,194360,0.03133921275218365,5906,"King County<br>2016: 194.4k, 3.1%"
ESD,King County,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2017,206166,0.06074295122453188,11806,"King County<br>2017: 206.2k, 6.1%"
ESD,King County,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2018,215322,0.04441081458630425,9156,"King County<br>2018: 215.3k, 4.4%"
ESD,King County,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2019,218555,0.01501472213707844,3233,"King County<br>2019: 218.6k, 1.5%"
ESD,King County,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2020,225593,0.03220242044336663,7038,"King County<br>2020: 225.6k, 3.2%"
ESD,King County,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2021,224456,-0.00504005000155149,-1137,"King County<br>2021: 224.5k, -0.5%"
ESD,King County,"42, 44-45",Retail and Wholesale Trade,Average Annual Employment,2002,173785,NA,NA,NA
ESD,King County,"42, 44-45",Retail and Wholesale Trade,Average Annual Employment,2003,171857,-0.01109416808124985,-1928,"King County<br>2003: 171.9k, -1.1%"
ESD,King County,"42, 44-45",Retail and Wholesale Trade,Average Annual Employment,2004,172422,0.00328761703043811,565,"King County<br>2004: 172.4k, 0.3%"
ESD,King County,"42, 44-45",Retail and Wholesale Trade,Average Annual Employment,2005,173422,0.00579972393314087,1000,"King County<br>2005: 173.4k, 0.6%"
ESD,King County,"42, 44-45",Retail and Wholesale Trade,Average Annual Employment,2006,174350,0.00535110885585443,928,"King County<br>2006: 174.4k, 0.5%"
ESD,King County,"42, 44-45",Retail and Wholesale Trade,Average Annual Employment,2007,173662.25,-0.00394465156294809,-687.75,"King County<br>2007: 173.7k, -0.4%"
ESD,King County,"42, 44-45",Retail and Wholesale Trade,Average Annual Employment,2008,174695.66666666666,0.00595072715380951,1033.416666666657,"King County<br>2008: 174.7k, 0.6%"
ESD,King County,"42, 44-45",Retail and Wholesale Trade,Average Annual Employment,2009,163808,-0.06232362184141182,-10887.666666666655,"King County<br>2009: 163.8k, -6.2%"
ESD,King County,"42, 44-45",Retail and Wholesale Trade,Average Annual Employment,2010,162387,-0.00867478999804649,-1421,"King County<br>2010: 162.4k, -0.9%"
ESD,King County,"42, 44-45",Retail and Wholesale Trade,Average Annual Employment,2011,165994,0.02221236921674774,3607,"King County<br>2011: 166.0k, 2.2%"
ESD,King County,"42, 44-45",Retail and Wholesale Trade,Average Annual Employment,2012,170995,0.03012759497331219,5001,"King County<br>2012: 171.0k, 3.0%"
ESD,King County,"42, 44-45",Retail and Wholesale Trade,Average Annual Employment,2013,178495,0.04386093160618731,7500,"King County<br>2013: 178.5k, 4.4%"
ESD,King County,"42, 44-45",Retail and Wholesale Trade,Average Annual Employment,2014,186734,0.04615815569063564,8239,"King County<br>2014: 186.7k, 4.6%"
ESD,King County,"42, 44-45",Retail and Wholesale Trade,Average Annual Employment,2015,193049,0.0338181584499877,6315,"King County<br>2015: 193.0k, 3.4%"
ESD,King County,"42, 44-45",Retail and Wholesale Trade,Average Annual Employment,2016,200549,0.03885024009448368,7500,"King County<br>2016: 200.5k, 3.9%"
ESD,King County,"42, 44-45",Retail and Wholesale Trade,Average Annual Employment,2017,213402,0.06408907548778608,12853,"King County<br>2017: 213.4k, 6.4%"
ESD,King County,"42, 44-45",Retail and Wholesale Trade,Average Annual Employment,2018,218274,0.02283015154497136,4872,"King County<br>2018: 218.3k, 2.3%"
ESD,King County,"42, 44-45",Retail and Wholesale Trade,Average Annual Employment,2019,223821,0.02541301300200671,5547,"King County<br>2019: 223.8k, 2.5%"
ESD,King County,"42, 44-45",Retail and Wholesale Trade,Average Annual Employment,2020,223196,-0.00279241000621033,-625,"King County<br>2020: 223.2k, -0.3%"
ESD,King County,"42, 44-45",Retail and Wholesale Trade,Average Annual Employment,2021,229634,0.02884460294987367,6438,"King County<br>2021: 229.6k, 2.9%"
PSRC,King County,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2000,178845,NA,NA,NA
PSRC,King County,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2001,180918,0.01159104252285492,2073,"King County<br>2001: 180.9k, 1.2%"
PSRC,King County,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2002,169651,-0.06227683259819361,-11267,"King County<br>2002: 169.7k, -6.2%"
PSRC,King County,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2003,166647,-0.01770693954058622,-3004,"King County<br>2003: 166.6k, -1.8%"
PSRC,King County,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2004,166037,-0.00366043193096787,-610,"King County<br>2004: 166.0k, -0.4%"
PSRC,King County,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2005,172289,0.03765425778591513,6252,"King County<br>2005: 172.3k, 3.8%"
PSRC,King County,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2006,169215,-0.0178421141222016,-3074,"King County<br>2006: 169.2k, -1.8%"
PSRC,King County,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2007,175609,0.03778624826404275,6394,"King County<br>2007: 175.6k, 3.8%"
PSRC,King County,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2008,179002,0.01932133318907336,3393,"King County<br>2008: 179.0k, 1.9%"
PSRC,King County,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2009,161821,-0.09598216779700786,-17181,"King County<br>2009: 161.8k, -9.6%"
PSRC,King County,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2010,156513,-0.03280167592586869,-5308,"King County<br>2010: 156.5k, -3.3%"
PSRC,King County,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2011,159762,0.02075865902512896,3249,"King County<br>2011: 159.8k, 2.1%"
PSRC,King County,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2012,164197,0.02776004306405788,4435,"King County<br>2012: 164.2k, 2.8%"
PSRC,King County,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2013,171710,0.04575601259462725,7513,"King County<br>2013: 171.7k, 4.6%"
PSRC,King County,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2014,180978,0.05397472482674281,9268,"King County<br>2014: 181.0k, 5.4%"
PSRC,King County,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2015,187909,0.03829747262098149,6931,"King County<br>2015: 187.9k, 3.8%"
PSRC,King County,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2016,192158,0.02261200900435844,4249,"King County<br>2016: 192.2k, 2.3%"
PSRC,King County,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2017,203080,0.05683864319986687,10922,"King County<br>2017: 203.1k, 5.7%"
PSRC,King County,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2018,212227,0.04504136300965133,9147,"King County<br>2018: 212.2k, 4.5%"
PSRC,King County,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2019,216375,0.01954510971742529,4148,"King County<br>2019: 216.4k, 2.0%"
PSRC,King County,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2020,223101,0.03108492201039858,6726,"King County<br>2020: 223.1k, 3.1%"
PSRC,King County,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2021,223000,-4.527097592570417e-4,-101,"King County<br>2021: 223.0k, 0.0%"
ESD,King County,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Average Annual Employment,2002,400761,NA,NA,NA
ESD,King County,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Average Annual Employment,2003,395839,-0.01228163419095174,-4922,"King County<br>2003: 395.8k, -1.2%"
ESD,King County,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Average Annual Employment,2004,400009,0.010534586031189397,4170,"King County<br>2004: 400.0k, 1.1%"
ESD,King County,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Average Annual Employment,2005,412329,0.03079930701559208,12320,"King County<br>2005: 412.3k, 3.1%"
ESD,King County,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Average Annual Employment,2006,425266,0.031375430784640335,12937,"King County<br>2006: 425.3k, 3.1%"
ESD,King County,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Average Annual Employment,2007,436184.1666666666,0.02567373518378302,10918.166666666628,"King County<br>2007: 436.2k, 2.6%"
ESD,King County,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Average Annual Employment,2008,444698.8333333333,0.01952080638721032,8514.666666666686,"King County<br>2008: 444.7k, 2.0%"
ESD,King County,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Average Annual Employment,2009,417294,-0.06162560204602885,-27404.833333333314,"King County<br>2009: 417.3k, -6.2%"
ESD,King County,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Average Annual Employment,2010,416387,-0.002173527536940334,-907,"King County<br>2010: 416.4k, -0.2%"
ESD,King County,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Average Annual Employment,2011,427864,0.027563300487287057,11477,"King County<br>2011: 427.9k, 2.8%"
ESD,King County,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Average Annual Employment,2012,441833,0.03264822466952122,13969,"King County<br>2012: 441.8k, 3.3%"
ESD,King County,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Average Annual Employment,2013,458637,0.038032469281380044,16804,"King County<br>2013: 458.6k, 3.8%"
ESD,King County,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Average Annual Employment,2014,477159,0.040384879545261265,18522,"King County<br>2014: 477.2k, 4.0%"
ESD,King County,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Average Annual Employment,2015,493856,0.03499252869588543,16697,"King County<br>2015: 493.9k, 3.5%"
ESD,King County,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Average Annual Employment,2016,514315,0.04142705565994942,20459,"King County<br>2016: 514.3k, 4.1%"
ESD,King County,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Average Annual Employment,2017,539743,0.049440517970504416,25428,"King County<br>2017: 539.7k, 4.9%"
ESD,King County,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Average Annual Employment,2018,557918,0.033673433467409586,18175,"King County<br>2018: 557.9k, 3.4%"
ESD,King County,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Average Annual Employment,2019,580390,0.04027832047003321,22472,"King County<br>2019: 580.4k, 4.0%"
ESD,King County,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Average Annual Employment,2020,581516,0.0019400747773048455,1126,"King County<br>2020: 581.5k, 0.2%"
ESD,King County,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Average Annual Employment,2021,606169,0.042394362321930945,24653,"King County<br>2021: 606.2k, 4.2%"
ESD,King County,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2002,396654,NA,NA,NA
ESD,King County,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2003,389003,-0.019288851240627847,-7651,"King County<br>2003: 389.0k, -1.9%"
ESD,King County,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2004,390868,0.004794307498913852,1865,"King County<br>2004: 390.9k, 0.5%"
ESD,King County,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2005,400856,0.02555338375103622,9988,"King County<br>2005: 400.9k, 2.6%"
ESD,King County,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2006,412548,0.029167581375855622,11692,"King County<br>2006: 412.5k, 2.9%"
ESD,King County,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2007,428136,0.03778469414468133,15588,"King County<br>2007: 428.1k, 3.8%"
ESD,King County,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2008,441142,0.030378197582076716,13006,"King County<br>2008: 441.1k, 3.0%"
ESD,King County,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2009,421234,-0.045128326026540155,-19908,"King County<br>2009: 421.2k, -4.5%"
ESD,King County,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2010,407666,-0.03221012548844582,-13568,"King County<br>2010: 407.7k, -3.2%"
ESD,King County,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2011,418308,0.02610470336010362,10642,"King County<br>2011: 418.3k, 2.6%"
ESD,King County,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2012,430619,0.029430467502414404,12311,"King County<br>2012: 430.6k, 2.9%"
ESD,King County,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2013,447654,0.03955933203133166,17035,"King County<br>2013: 447.7k, 4.0%"
ESD,King County,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2014,465441,0.039733812274658664,17787,"King County<br>2014: 465.4k, 4.0%"
ESD,King County,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2015,481666,0.034859412900883235,16225,"King County<br>2015: 481.7k, 3.5%"
ESD,King County,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2016,502893,0.044069957190252085,21227,"King County<br>2016: 502.9k, 4.4%"
ESD,King County,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2017,527257,0.04844768171360503,24364,"King County<br>2017: 527.3k, 4.8%"
ESD,King County,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2018,548020,0.039379278037086296,20763,"King County<br>2018: 548.0k, 3.9%"
ESD,King County,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2019,566258,0.033279807306302756,18238,"King County<br>2019: 566.3k, 3.3%"
ESD,King County,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2020,590240,0.042351719534205357,23982,"King County<br>2020: 590.2k, 4.2%"
ESD,King County,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2021,590837,0.0010114529682840878,597,"King County<br>2021: 590.8k, 0.1%"
PSRC,King County,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2000,409172,NA,NA,NA
PSRC,King County,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2001,414964,0.014155416304145962,5792,"King County<br>2001: 415.0k, 1.4%"
PSRC,King County,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2002,387441,-0.06632623552886519,-27523,"King County<br>2002: 387.4k, -6.6%"
PSRC,King County,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2003,378523,-0.023017698178561363,-8918,"King County<br>2003: 378.5k, -2.3%"
PSRC,King County,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2004,377957,-0.0014952856233306777,-566,"King County<br>2004: 378.0k, -0.1%"
PSRC,King County,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2005,397902,0.05277055326399571,19945,"King County<br>2005: 397.9k, 5.3%"
PSRC,King County,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2006,397169,-0.0018421621404265398,-733,"King County<br>2006: 397.2k, -0.2%"
PSRC,King County,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2007,417702,0.05169839539339671,20533,"King County<br>2007: 417.7k, 5.2%"
PSRC,King County,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2008,432891,0.03636324460979368,15189,"King County<br>2008: 432.9k, 3.6%"
